buyer_county,buyer_state,countyfips,count,dosage_unit,state,county,deaths,year,population,type,rate
MACON,TN,47111,24659,11484280,Tennessee,"Macon County, TN",19,2014,22582,pills_per_person,508.6
MACOUPIN,IL,17117,37856,11926560,Illinois,"Macoupin County, IL",30,2014,47229,death_per_100k,63.5
MACOUPIN,IL,17117,37856,11926560,Illinois,"Macoupin County, IL",30,2014,47229,pills_per_person,252.5
MADERA,CA,06039,69940,39346705,California,"Madera County, CA",87,2014,152452,death_per_100k,57.1
MADERA,CA,06039,69940,39346705,California,"Madera County, CA",87,2014,152452,pills_per_person,258.1
MADISON,AL,01089,364271,164297971.9,Alabama,"Madison County, AL",40,2014,343229,death_per_100k,11.7
MADISON,AL,01089,364271,164297971.9,Alabama,"Madison County, AL",40,2014,343229,pills_per_person,478.7
MADISON,AR,05087,15514,5142820,,,,2014,15696,death_per_100k,
MADISON,AR,05087,15514,5142820,,,,2014,15696,pills_per_person,327.7
MADISON,FL,12079,14285,4218040,,,,2014,18901,death_per_100k,
MADISON,FL,12079,14285,4218040,,,,2014,18901,pills_per_person,223.2
MADISON,GA,13195,30485,13067100,Georgia,"Madison County, GA",35,2014,28142,death_per_100k,124.4
MADISON,GA,13195,30485,13067100,Georgia,"Madison County, GA",35,2014,28142,pills_per_person,464.3
MADISON,IA,19121,12243,3773840,,,,2014,15629,death_per_100k,
MADISON,IA,19121,12243,3773840,,,,2014,15629,pills_per_person,241.5
MADISON,ID,16065,21690,6202690,,,,2014,37754,death_per_100k,
MADISON,ID,16065,21690,6202690,,,,2014,37754,pills_per_person,164.3
MADISON,IL,17119,271635,106358715,Illinois,"Madison County, IL",350,2014,267937,death_per_100k,130.6
MADISON,IL,17119,271635,106358715,Illinois,"Madison County, IL",350,2014,267937,pills_per_person,397
MADISON,IN,18095,147171,90156414,Indiana,"Madison County, IN",158,2014,130688,death_per_100k,120.9
MADISON,IN,18095,147171,90156414,Indiana,"Madison County, IN",158,2014,130688,pills_per_person,689.9
MADISON,KY,21151,93989,39183831,Kentucky,"Madison County, KY",84,2014,85485,death_per_100k,98.3
MADISON,KY,21151,93989,39183831,Kentucky,"Madison County, KY",84,2014,85485,pills_per_person,458.4
MADISON,LA,22065,6614,2658150,,,,2014,12008,death_per_100k,
MADISON,LA,22065,6614,2658150,,,,2014,12008,pills_per_person,221.4
MADISON,MO,29123,19927,6307700,Missouri,"Madison County, MO",13,2014,12353,death_per_100k,105.2
MADISON,MO,29123,19927,6307700,Missouri,"Madison County, MO",13,2014,12353,pills_per_person,510.6
MADISON,MS,28089,94544,32335280,Mississippi,"Madison County, MS",24,2014,98622,death_per_100k,24.3
MADISON,MS,28089,94544,32335280,Mississippi,"Madison County, MS",24,2014,98622,pills_per_person,327.9
MADISON,MT,30057,4383,1382500,,,,2014,7723,death_per_100k,
MADISON,MT,30057,4383,1382500,,,,2014,7723,pills_per_person,179
MADISON,NC,37115,16001,5915330,North Carolina,"Madison County, NC",19,2014,20951,death_per_100k,90.7
MADISON,NC,37115,16001,5915330,North Carolina,"Madison County, NC",19,2014,20951,pills_per_person,282.3
MADISON,NE,31119,26337,7657940,,,,2014,35103,death_per_100k,
MADISON,NE,31119,26337,7657940,,,,2014,35103,pills_per_person,218.2
MADISON,NY,36053,57875,21066102,New York,"Madison County, NY",45,2014,72731,death_per_100k,61.9
MADISON,NY,36053,57875,21066102,New York,"Madison County, NY",45,2014,72731,pills_per_person,289.6
MADISON,OH,39097,34775,13639686,Ohio,"Madison County, OH",43,2014,43326,death_per_100k,99.2
MADISON,OH,39097,34775,13639686,Ohio,"Madison County, OH",43,2014,43326,pills_per_person,314.8
MADISON,TN,47113,119268,45204699,Tennessee,"Madison County, TN",26,2014,98364,death_per_100k,26.4
MADISON,TN,47113,119268,45204699,Tennessee,"Madison County, TN",26,2014,98364,pills_per_person,459.6
MADISON,TX,48313,12507,4411890,,,,2014,13771,death_per_100k,
MADISON,TX,48313,12507,4411890,,,,2014,13771,pills_per_person,320.4
MADISON,VA,51113,3733,1280000,,,,2014,13208,death_per_100k,
MADISON,VA,51113,3733,1280000,,,,2014,13208,pills_per_person,96.9
MAGOFFIN,KY,21153,12658,5446480,Kentucky,"Magoffin County, KY",22,2014,13076,death_per_100k,168.2
MAGOFFIN,KY,21153,12658,5446480,Kentucky,"Magoffin County, KY",22,2014,13076,pills_per_person,416.5
MAHASKA,IA,19123,16868,6463470,,,,2014,22420,death_per_100k,
MAHASKA,IA,19123,16868,6463470,,,,2014,22420,pills_per_person,288.3
MAHNOMEN,MN,27087,3503,952010,,,,2014,5486,death_per_100k,
MAHNOMEN,MN,27087,3503,952010,,,,2014,5486,pills_per_person,173.5
MAHONING,OH,39099,253295,100547830,Ohio,"Mahoning County, OH",277,2014,235809,death_per_100k,117.5
MAHONING,OH,39099,253295,100547830,Ohio,"Mahoning County, OH",277,2014,235809,pills_per_person,426.4
MAJOR,OK,40093,3899,1247250,,,,2014,7639,death_per_100k,
MAJOR,OK,40093,3899,1247250,,,,2014,7639,pills_per_person,163.3
MALHEUR,OR,41045,36604,16834190,Oregon,"Malheur County, OR",19,2014,30740,death_per_100k,61.8
MALHEUR,OR,41045,36604,16834190,Oregon,"Malheur County, OR",19,2014,30740,pills_per_person,547.6
MANASSAS CITY,VA,51683,35117,14594229,Virginia,"Manassas city, VA",34,2014,40436,death_per_100k,84.1
MANASSAS CITY,VA,51683,35117,14594229,Virginia,"Manassas city, VA",34,2014,40436,pills_per_person,360.9
MANATEE,FL,12081,324755,147608324,Florida,"Manatee County, FL",470,2014,335840,death_per_100k,139.9
MANATEE,FL,12081,324755,147608324,Florida,"Manatee County, FL",470,2014,335840,pills_per_person,439.5
MANATI,PR,,3630,2301280,,,,,,death_per_100k,
MANATI,PR,,3630,2301280,,,,,,pills_per_person,
MANISTEE,MI,26101,25779,12074375,Michigan,"Manistee County, MI",32,2014,24545,death_per_100k,130.4
MANISTEE,MI,26101,25779,12074375,Michigan,"Manistee County, MI",32,2014,24545,pills_per_person,491.9
MANITOWOC,WI,55071,62087,22607510,Wisconsin,"Manitowoc County, WI",55,2014,80805,death_per_100k,68.1
MANITOWOC,WI,55071,62087,22607510,Wisconsin,"Manitowoc County, WI",55,2014,80805,pills_per_person,279.8
MARATHON,WI,55073,85572,28247231,Wisconsin,"Marathon County, WI",34,2014,134886,death_per_100k,25.2
MARATHON,WI,55073,85572,28247231,Wisconsin,"Marathon County, WI",34,2014,134886,pills_per_person,209.4
MARENGO,AL,01091,15938,7967330,,,,2014,20489,death_per_100k,
MARENGO,AL,01091,15938,7967330,,,,2014,20489,pills_per_person,388.9
MARICOPA,AZ,04013,3026700,1241777557,Arizona,"Maricopa County, AZ",2523,2014,3947382,death_per_100k,63.9
MARICOPA,AZ,04013,3026700,1241777557,Arizona,"Maricopa County, AZ",2523,2014,3947382,pills_per_person,314.6
MARIES,MO,29125,11707,2878930,,,,2014,9098,death_per_100k,
MARIES,MO,29125,11707,2878930,,,,2014,9098,pills_per_person,316.4
MARIN,CA,06041,132555,69435011,California,"Marin County, CA",156,2014,256802,death_per_100k,60.7
MARIN,CA,06041,132555,69435011,California,"Marin County, CA",156,2014,256802,pills_per_person,270.4
MARINETTE,WI,55075,49627,17047540,,,,2014,41488,death_per_100k,
MARINETTE,WI,55075,49627,17047540,,,,2014,41488,pills_per_person,410.9
MARION,AL,01093,60803,30741930,,,,2014,30527,death_per_100k,
MARION,AL,01093,60803,30741930,,,,2014,30527,pills_per_person,1007
MARION,AR,05089,21988,6624530,Arkansas,"Marion County, AR",14,2014,16534,death_per_100k,84.7
MARION,AR,05089,21988,6624530,Arkansas,"Marion County, AR",14,2014,16534,pills_per_person,400.7
MARION,FL,12083,340188,132676045,Florida,"Marion County, FL",184,2014,334771,death_per_100k,55
MARION,FL,12083,340188,132676045,Florida,"Marion County, FL",184,2014,334771,pills_per_person,396.3
MARION,GA,13197,2272,694730,,,,2014,8751,death_per_100k,
MARION,GA,13197,2272,694730,,,,2014,8751,pills_per_person,79.4
MARION,IA,19125,34015,9058480,Iowa,"Marion County, IA",14,2014,33308,death_per_100k,42
MARION,IA,19125,34015,9058480,Iowa,"Marion County, IA",14,2014,33308,pills_per_person,272
MARION,IL,17121,42625,14237680,Illinois,"Marion County, IL",37,2014,38922,death_per_100k,95.1
MARION,IL,17121,42625,14237680,Illinois,"Marion County, IL",37,2014,38922,pills_per_person,365.8
MARION,IN,18097,899357,428991794,Indiana,"Marion County, IN",516,2014,919336,death_per_100k,56.1
MARION,IN,18097,899357,428991794,Indiana,"Marion County, IN",516,2014,919336,pills_per_person,466.6
MARION,KS,20115,7804,2959330,,,,2014,12401,death_per_100k,
MARION,KS,20115,7804,2959330,,,,2014,12401,pills_per_person,238.6
MARION,KY,21155,25106,9211430,Kentucky,"Marion County, KY",17,2014,19965,death_per_100k,85.1
MARION,KY,21155,25106,9211430,Kentucky,"Marion County, KY",17,2014,19965,pills_per_person,461.4
MARION,MO,29127,38470,13143980,Missouri,"Marion County, MO",21,2014,28844,death_per_100k,72.8
MARION,MO,29127,38470,13143980,Missouri,"Marion County, MO",21,2014,28844,pills_per_person,455.7
MARION,MS,28091,47688,23522700,Mississippi,"Marion County, MS",25,2014,26449,death_per_100k,94.5
MARION,MS,28091,47688,23522700,Mississippi,"Marion County, MS",25,2014,26449,pills_per_person,889.4
MARION,OH,39101,50332,25690458,Ohio,"Marion County, OH",88,2014,66171,death_per_100k,133
MARION,OH,39101,50332,25690458,Ohio,"Marion County, OH",88,2014,66171,pills_per_person,388.2
MARION,OR,41047,230985,118672539,Oregon,"Marion County, OR",193,2014,320448,death_per_100k,60.2
MARION,OR,41047,230985,118672539,Oregon,"Marion County, OR",193,2014,320448,pills_per_person,370.3
MARION,SC,45067,32508,15138410,South Carolina,"Marion County, SC",13,2014,32411,death_per_100k,40.1
MARION,SC,45067,32508,15138410,South Carolina,"Marion County, SC",13,2014,32411,pills_per_person,467.1
MARION,TN,47115,33272,15230440,Tennessee,"Marion County, TN",23,2014,28261,death_per_100k,81.4
MARION,TN,47115,33272,15230440,Tennessee,"Marion County, TN",23,2014,28261,pills_per_person,538.9
MARION,TX,48315,2861,1257920,,,,2014,10335,death_per_100k,
MARION,TX,48315,2861,1257920,,,,2014,10335,pills_per_person,121.7
MARION,WV,54049,75113,28284778,West Virginia,"Marion County, WV",47,2014,56698,death_per_100k,82.9
MARION,WV,54049,75113,28284778,West Virginia,"Marion County, WV",47,2014,56698,pills_per_person,498.9
MARIPOSA,CA,06043,7975,5174750,California,"Mariposa County, CA",15,2014,17946,death_per_100k,83.6
MARIPOSA,CA,06043,7975,5174750,California,"Mariposa County, CA",15,2014,17946,pills_per_person,288.4
MARLBORO,SC,45069,25746,12394791,,,,2014,28294,death_per_100k,
MARLBORO,SC,45069,25746,12394791,,,,2014,28294,pills_per_person,438.1
MARQUETTE,MI,26103,73440,21110690,Michigan,"Marquette County, MI",30,2014,67535,death_per_100k,44.4
MARQUETTE,MI,26103,73440,21110690,Michigan,"Marquette County, MI",30,2014,67535,pills_per_person,312.6
MARQUETTE,WI,55077,6534,2432580,Wisconsin,"Marquette County, WI",17,2014,15224,death_per_100k,111.7
MARQUETTE,WI,55077,6534,2432580,Wisconsin,"Marquette County, WI",17,2014,15224,pills_per_person,159.8
MARSHALL,AL,01095,137641,68133820,,,,2014,94121,death_per_100k,
MARSHALL,AL,01095,137641,68133820,,,,2014,94121,pills_per_person,723.9
MARSHALL,IA,19127,33208,10845360,Iowa,"Marshall County, IA",13,2014,40922,death_per_100k,31.8
MARSHALL,IA,19127,33208,10845360,Iowa,"Marshall County, IA",13,2014,40922,pills_per_person,265
MARSHALL,IL,17123,8559,3027520,,,,2014,12319,death_per_100k,
MARSHALL,IL,17123,8559,3027520,,,,2014,12319,pills_per_person,245.8
MARSHALL,IN,18099,45220,17050350,Indiana,"Marshall County, IN",14,2014,47032,death_per_100k,29.8
MARSHALL,IN,18099,45220,17050350,Indiana,"Marshall County, IN",14,2014,47032,pills_per_person,362.5
MARSHALL,KS,20117,10559,3410850,,,,2014,10042,death_per_100k,
MARSHALL,KS,20117,10559,3410850,,,,2014,10042,pills_per_person,339.7
MARSHALL,KY,21157,29480,17859000,Kentucky,"Marshall County, KY",27,2014,31223,death_per_100k,86.5
MARSHALL,KY,21157,29480,17859000,Kentucky,"Marshall County, KY",27,2014,31223,pills_per_person,572
MARSHALL,MN,27089,1727,508340,,,,2014,9447,death_per_100k,
MARSHALL,MN,27089,1727,508340,,,,2014,9447,pills_per_person,53.8
MARSHALL,MS,28093,16006,3985080,,,,2014,36636,death_per_100k,
MARSHALL,MS,28093,16006,3985080,,,,2014,36636,pills_per_person,108.8
MARSHALL,OK,40095,15977,6378820,,,,2014,15964,death_per_100k,
MARSHALL,OK,40095,15977,6378820,,,,2014,15964,pills_per_person,399.6
MARSHALL,SD,46091,1720,675653,,,,2014,4668,death_per_100k,
MARSHALL,SD,46091,1720,675653,,,,2014,4668,pills_per_person,144.7
MARSHALL,TN,47117,48047,21102090,Tennessee,"Marshall County, TN",43,2014,30977,death_per_100k,138.8
MARSHALL,TN,47117,48047,21102090,Tennessee,"Marshall County, TN",43,2014,30977,pills_per_person,681.2
MARSHALL,WV,54051,47798,22738190,West Virginia,"Marshall County, WV",48,2014,32716,death_per_100k,146.7
MARSHALL,WV,54051,47798,22738190,West Virginia,"Marshall County, WV",48,2014,32716,pills_per_person,695
MARTIN,FL,12085,134179,48981174,Florida,"Martin County, FL",104,2014,149658,death_per_100k,69.5
MARTIN,FL,12085,134179,48981174,Florida,"Martin County, FL",104,2014,149658,pills_per_person,327.3
MARTIN,IN,18101,7882,5702810,,,,2014,10294,death_per_100k,
MARTIN,IN,18101,7882,5702810,,,,2014,10294,pills_per_person,554
MARTIN,KY,21159,16579,6559510,Kentucky,"Martin County, KY",47,2014,12750,death_per_100k,368.6
MARTIN,KY,21159,16579,6559510,Kentucky,"Martin County, KY",47,2014,12750,pills_per_person,514.5
MARTIN,MN,27091,19041,5615970,,,,2014,20515,death_per_100k,
MARTIN,MN,27091,19041,5615970,,,,2014,20515,pills_per_person,273.7
MARTIN,NC,37117,28582,11798340,North Carolina,"Martin County, NC",16,2014,23947,death_per_100k,66.8
MARTIN,NC,37117,28582,11798340,North Carolina,"Martin County, NC",16,2014,23947,pills_per_person,492.7
MARTIN,TX,48317,1292,743160,,,,2014,5096,death_per_100k,
MARTIN,TX,48317,1292,743160,,,,2014,5096,pills_per_person,145.8
MARTINSVILLE CITY,VA,51690,67428,31306480,Virginia,"Martinsville city, VA",15,2014,13745,death_per_100k,109.1
MARTINSVILLE CITY,VA,51690,67428,31306480,Virginia,"Martinsville city, VA",15,2014,13745,pills_per_person,2277.7
MASON,IL,17125,7856,3784230,Illinois,"Mason County, IL",11,2014,14309,death_per_100k,76.9
MASON,IL,17125,7856,3784230,Illinois,"Mason County, IL",11,2014,14309,pills_per_person,264.5
MASON,KY,21161,28403,8377620,Kentucky,"Mason County, KY",15,2014,17398,death_per_100k,86.2
MASON,KY,21161,28403,8377620,Kentucky,"Mason County, KY",15,2014,17398,pills_per_person,481.5
MASON,MI,26105,30890,15625940,Michigan,"Mason County, MI",13,2014,28705,death_per_100k,45.3
MASON,MI,26105,30890,15625940,Michigan,"Mason County, MI",13,2014,28705,pills_per_person,544.4
MASON,TX,48319,2435,824040,,,,2014,4061,death_per_100k,
MASON,TX,48319,2435,824040,,,,2014,4061,pills_per_person,202.9
MASON,WA,53045,51781,21560290,Washington,"Mason County, WA",65,2014,60728,death_per_100k,107
MASON,WA,53045,51781,21560290,Washington,"Mason County, WA",65,2014,60728,pills_per_person,355
MASON,WV,54053,32945,18880010,West Virginia,"Mason County, WV",58,2014,27207,death_per_100k,213.2
MASON,WV,54053,32945,18880010,West Virginia,"Mason County, WV",58,2014,27207,pills_per_person,693.9
MASSAC,IL,17127,17018,8556890,,,,2014,15148,death_per_100k,
MASSAC,IL,17127,17018,8556890,,,,2014,15148,pills_per_person,564.9
MATAGORDA,TX,48321,29865,13352370,Texas,"Matagorda County, TX",10,2014,36611,death_per_100k,27.3
MATAGORDA,TX,48321,29865,13352370,Texas,"Matagorda County, TX",10,2014,36611,pills_per_person,364.7
MATANUSKA SUSITNA,AK,02170,80333,31882570,Alaska,"Matanuska-Susitna Borough, AK",101,2014,93843,death_per_100k,107.6
MATANUSKA SUSITNA,AK,02170,80333,31882570,Alaska,"Matanuska-Susitna Borough, AK",101,2014,93843,pills_per_person,339.7
MATHEWS,VA,51115,7514,1666850,,,,2014,8923,death_per_100k,
MATHEWS,VA,51115,7514,1666850,,,,2014,8923,pills_per_person,186.8
MAUI,HI,15009,105990,56982444,Hawaii,"Maui County, HI",55,2014,158814,death_per_100k,34.6
MAUI,HI,15009,105990,56982444,Hawaii,"Maui County, HI",55,2014,158814,pills_per_person,358.8
MAUNABO,PR,,313,283000,,,,,,death_per_100k,
MAUNABO,PR,,313,283000,,,,,,pills_per_person,
MAURY,TN,47119,98759,43130250,Tennessee,"Maury County, TN",75,2014,82729,death_per_100k,90.7
MAURY,TN,47119,98759,43130250,Tennessee,"Maury County, TN",75,2014,82729,pills_per_person,521.3
MAVERICK,TX,48323,13997,5412900,,,,2014,55821,death_per_100k,
MAVERICK,TX,48323,13997,5412900,,,,2014,55821,pills_per_person,97
MAYAGUEZ,PR,,3730,1989450,,,,,,death_per_100k,
MAYAGUEZ,PR,,3730,1989450,,,,,,pills_per_person,
MAYES,OK,40097,58398,27117030,Oklahoma,"Mayes County, OK",48,2014,41084,death_per_100k,116.8
MAYES,OK,40097,58398,27117030,Oklahoma,"Mayes County, OK",48,2014,41084,pills_per_person,660
MCCLAIN,OK,40087,50573,23763520,Oklahoma,"McClain County, OK",36,2014,35860,death_per_100k,100.4
MCCLAIN,OK,40087,50573,23763520,Oklahoma,"McClain County, OK",36,2014,35860,pills_per_person,662.7
MCCOOK,SD,46087,1895,490700,,,,2014,5615,death_per_100k,
MCCOOK,SD,46087,1895,490700,,,,2014,5615,pills_per_person,87.4
MCCORMICK,SC,45065,2865,1394070,,,,2014,10003,death_per_100k,
MCCORMICK,SC,45065,2865,1394070,,,,2014,10003,pills_per_person,139.4
MCCRACKEN,KY,21145,120051,62536484,Kentucky,"McCracken County, KY",35,2014,65545,death_per_100k,53.4
MCCRACKEN,KY,21145,120051,62536484,Kentucky,"McCracken County, KY",35,2014,65545,pills_per_person,954.1
MCCREARY,KY,21147,25230,10253732,Kentucky,"McCreary County, KY",10,2014,18073,death_per_100k,55.3
MCCREARY,KY,21147,25230,10253732,Kentucky,"McCreary County, KY",10,2014,18073,pills_per_person,567.4
MCCULLOCH,TX,48307,10229,3557260,,,,2014,8245,death_per_100k,
MCCULLOCH,TX,48307,10229,3557260,,,,2014,8245,pills_per_person,431.4
MCCURTAIN,OK,40089,47886,21923200,Oklahoma,"McCurtain County, OK",46,2014,33164,death_per_100k,138.7
MCCURTAIN,OK,40089,47886,21923200,Oklahoma,"McCurtain County, OK",46,2014,33164,pills_per_person,661.1
MCDONALD,MO,29119,20295,6950220,,,,2014,22851,death_per_100k,
MCDONALD,MO,29119,20295,6950220,,,,2014,22851,pills_per_person,304.2
MCDONOUGH,IL,17109,20742,6549170,,,,2014,32388,death_per_100k,
MCDONOUGH,IL,17109,20742,6549170,,,,2014,32388,pills_per_person,202.2
MCDOWELL,NC,37111,48735,21538075,North Carolina,"McDowell County, NC",50,2014,44982,death_per_100k,111.2
MCDOWELL,NC,37111,48735,21538075,North Carolina,"McDowell County, NC",50,2014,44982,pills_per_person,478.8
MCDOWELL,WV,54047,34158,19022010,West Virginia,"McDowell County, WV",134,2014,21281,death_per_100k,629.7
MCDOWELL,WV,54047,34158,19022010,West Virginia,"McDowell County, WV",134,2014,21281,pills_per_person,893.8
MCDUFFIE,GA,13189,27338,11293960,,,,2014,21563,death_per_100k,
MCDUFFIE,GA,13189,27338,11293960,,,,2014,21563,pills_per_person,523.8
MCHENRY,IL,17111,173607,62998273.5,Illinois,"McHenry County, IL",167,2014,307888,death_per_100k,54.2
MCHENRY,IL,17111,173607,62998273.5,Illinois,"McHenry County, IL",167,2014,307888,pills_per_person,204.6
MCHENRY,ND,38049,1122,310730,,,,2014,5711,death_per_100k,
MCHENRY,ND,38049,1122,310730,,,,2014,5711,pills_per_person,54.4
MCINTOSH,GA,13191,12691,5973130,,,,2014,14172,death_per_100k,
MCINTOSH,GA,13191,12691,5973130,,,,2014,14172,pills_per_person,421.5
MCINTOSH,ND,38051,2849,666440,,,,2014,2788,death_per_100k,
MCINTOSH,ND,38051,2849,666440,,,,2014,2788,pills_per_person,239
MCINTOSH,OK,40091,31396,13593520,Oklahoma,"McIntosh County, OK",29,2014,20334,death_per_100k,142.6
MCINTOSH,OK,40091,31396,13593520,Oklahoma,"McIntosh County, OK",29,2014,20334,pills_per_person,668.5
MCKEAN,PA,42083,55512,16433140,Pennsylvania,"Mc Kean County, PA",27,2014,43024,death_per_100k,62.8
MCKEAN,PA,42083,55512,16433140,Pennsylvania,"Mc Kean County, PA",27,2014,43024,pills_per_person,382
MCKENZIE,ND,38053,2873,776950,,,,2014,8333,death_per_100k,
MCKENZIE,ND,38053,2873,776950,,,,2014,8333,pills_per_person,93.2
MCKINLEY,NM,35031,20558,8762180,New Mexico,"McKinley County, NM",35,2014,73082,death_per_100k,47.9
MCKINLEY,NM,35031,20558,8762180,New Mexico,"McKinley County, NM",35,2014,73082,pills_per_person,119.9
MCLEAN,IL,17113,79751,26348593,Illinois,"McLean County, IL",111,2014,172390,death_per_100k,64.4
MCLEAN,IL,17113,79751,26348593,Illinois,"McLean County, IL",111,2014,172390,pills_per_person,152.8
MCLEAN,KY,21149,5833,2488460,,,,2014,9510,death_per_100k,
MCLEAN,KY,21149,5833,2488460,,,,2014,9510,pills_per_person,261.7
MCLEAN,ND,38055,5313,1546660,,,,2014,9299,death_per_100k,
MCLEAN,ND,38055,5313,1546660,,,,2014,9299,pills_per_person,166.3
MCLENNAN,TX,48309,153713,75062560,Texas,"McLennan County, TX",45,2014,239717,death_per_100k,18.8
MCLENNAN,TX,48309,153713,75062560,Texas,"McLennan County, TX",45,2014,239717,pills_per_person,313.1
MCLEOD,MN,27085,34111,9418156,Minnesota,"McLeod County, MN",14,2014,36172,death_per_100k,38.7
MCLEOD,MN,27085,34111,9418156,Minnesota,"McLeod County, MN",14,2014,36172,pills_per_person,260.4
MCMINN,TN,47107,93940,36864740,Tennessee,"McMinn County, TN",21,2014,52409,death_per_100k,40.1
MCMINN,TN,47107,93940,36864740,Tennessee,"McMinn County, TN",21,2014,52409,pills_per_person,703.4
MCNAIRY,TN,47109,40412,16781787,Tennessee,"McNairy County, TN",26,2014,26138,death_per_100k,99.5
MCNAIRY,TN,47109,40412,16781787,Tennessee,"McNairy County, TN",26,2014,26138,pills_per_person,642
